Lg,Tox,Dop_LDD,Dop_psub,Cit,mumax,index
0.05537277305817161, 0.0007908754548663934, 1.6722705639241818e+18, 5.513805495190212e+18, 24473364205.244167, 646.5005890223583, 462
0.0935788206752288, 0.0006438826743437906, 4.684634552069259e+18, 7.41356532131068e+18, 79058242190.40327, 148.07979984883423, 671
0.05863909001329129, 0.0009750862308210565, 5.483980978582483e+18, 4.231512694534924e+18, 30895310825.10597, 993.1527413978524, 748
0.0523305752515844, 0.0005519700688935278, 7.094256119416985e+18, 1.840544614589245e+18, 22001002288.0948, 828.8960567323268, 263
0.06075158816102172, 0.0008291115874452751, 9.510549307236172e+18, 2.0068279334025526e+18, 13779392510.649944, 493.99148512053796, 132
0.0975964120479985, 0.0007487068286880765, 4.195031652087907e+18, 5.242221380961939e+18, 83305388144.5078, 662.2895505818553, 983
0.07404512718824832, 0.0005040515069859204, 5.013098649921229e+18, 7.357502939029491e+18, 34382761319.216705, 891.3153510947736, 1023
0.07573851488752531, 0.0009369808041404065, 3.4617587563516687e+18, 8.650199090668868e+18, 79690668479.81909, 186.6703661147019, 424
0.07788539518892626, 0.0005673657351819325, 3.6575305270500726e+18, 8.817138109147673e+18, 68333550973.81427, 783.0872916496611, 451
0.08460484215449884, 0.0007759991996274743, 7.335889666758314e+18, 6.894147825844612e+18, 60467675082.175446, 428.57448199330736, 367
0.08823296009180845, 0.0008058422497274426, 8.089963550697301e+18, 7.835157810501041e+18, 13483812694.958004, 535.091113936593, 272
0.06530286447222465, 0.0007018245606084527, 8.677746588335431e+18, 9.837031607156148e+18, 19519612692.992058, 988.5914917028264, 574
0.06969480372516686, 0.0005404965004459153, 2.1284921357516795e+18, 9.178598415815011e+18, 98670960620.72981, 334.7508600848338, 210
0.0659459837125328, 0.000810384686468718, 1.0357660768950756e+18, 7.981345963695386e+18, 49615230514.54781, 824.4339523389197, 98
0.06627272979018699, 0.000604280762052854, 2.4563010516913935e+18, 7.784602147525081e+18, 82183657134.11505, 911.1725255380335, 1011
0.0974114808327669, 0.0008902869055174223, 8.427916429871338e+18, 4.847926074468082e+18, 89810415129.04662, 990.7799678796421, 573
0.0684436420149275, 0.000881812366211111, 2.2142659542794647e+18, 9.826940893816852e+18, 23000776603.57987, 350.7433796600281, 666
0.05333147304412814, 0.0005166856126868816, 1.3735829414413187e+18, 3.9753242906575324e+18, 37809182527.752426, 885.8907408084401, 867
0.07254032990747891, 0.0009239325418412771, 3.905535915392443e+18, 5.642862715599666e+18, 66662437035.164825, 678.9596059268957, 364
0.05101416231040725, 0.0005046976696574496, 9.807717358570607e+18, 8.924400311108267e+18, 1436464939.3722363, 817.7767824206372, 917
0.08061690273316204, 0.0005073184691623959, 4.4942449285716956e+18, 7.746676315178755e+18, 59605296761.276405, 111.7435926578786, 724
0.05536320281256866, 0.0005332850391111432, 9.345233027914035e+18, 6.355358000905353e+18, 45080621152.32783, 339.6068838718715, 70
0.08303673960680619, 0.0007724478357703395, 4.663865836410203e+18, 3.718877708559763e+18, 48929131213.745445, 712.6156900314264, 650
0.08614326982296538, 0.0007594888424867124, 5.133456277401459e+18, 2.5087075139051305e+18, 20181768421.66797, 160.26399559726906, 964
0.09948432082522954, 0.000864994965637632, 7.99585220822949e+18, 3.5664898843241144e+18, 17521042883.70759, 398.46002027824375, 618
0.06398204121544479, 0.0006541962363089239, 9.67217506169276e+18, 8.506195591849104e+18, 91201633349.01012, 427.6205394073131, 783
0.07356468179060316, 0.0008273649344246929, 6.389899690964861e+18, 7.099555835231067e+18, 13892328987.617817, 490.8476153700984, 860
0.06600877967389375, 0.0006121010145276172, 7.564354158809813e+18, 1.8715846028747615e+18, 69752039827.2022, 536.5161878330564, 475
0.07808458045341403, 0.0009219137366480337, 2.3577145878456607e+18, 9.74962268810432e+18, 54841760138.2758, 943.8928087866409, 937
0.07259766978670643, 0.0006626691377442851, 2.899745084394876e+18, 4.2094317445545723e+18, 73684969230.40056, 310.3650160730378, 796
0.09683997551239826, 0.0006178516868282546, 5.628011859252848e+18, 8.644069923443219e+18, 26387393479.776176, 159.648139455428, 599
0.07021848155947794, 0.0005502553702035687, 8.584249100425143e+18, 1.0956070555971716e+18, 41673930354.57823, 466.6730054230596, 617
0.0752989135662645, 0.0008541881177943012, 8.96542657328388e+18, 3.8039187513391084e+18, 34664530043.42764, 273.93305216536635, 322
0.056175571569391514, 0.0006953008679973778, 7.399532260901841e+18, 2.7714285065375667e+18, 69447143514.03519, 719.0132240831865, 145
0.08071324215538407, 0.0006553104282176902, 9.129845877037514e+18, 5.930767153810536e+18, 57210104652.31909, 985.3630201165058, 508
0.07692687309867906, 0.0005637153132314426, 1.8363581226164956e+18, 3.190262811146419e+18, 6407716275.075662, 476.7905638033858, 728
0.06932463271010296, 0.0006291801536006898, 3.7609343599680404e+18, 8.145544768799827e+18, 64003229865.585976, 861.7267246773216, 611
0.0900885883309526, 0.0009312241044664171, 5.899787721187365e+18, 7.625662622003864e+18, 63675733056.13991, 178.53822179849914, 517
0.07063167980229414, 0.0005727497834446906, 1.7838910427429855e+18, 4.4188127000201124e+18, 2923947647.3860545, 130.7296905070791, 86
0.050325592762665024, 0.0007375212515242746, 3.3009383076814285e+18, 7.762150654255598e+18, 66280497980.855644, 938.2158851933787, 606
0.07231587311819103, 0.000926966205076113, 6.912861955264407e+18, 1.7051316312921303e+18, 34629674235.9957, 606.7091321280984, 380
0.0716268925376473, 0.0007537269949313824, 8.044443303123209e+18, 8.156133790728144e+18, 16806210154.878391, 341.41872128712623, 509
0.09251930158844833, 0.0007014866171348717, 1.8248656889699845e+18, 8.220132495004372e+18, 44110413557.97246, 954.1080583041846, 315
0.09216455561494005, 0.0009828940591322356, 2.1123366882024627e+18, 5.147869676209595e+18, 48415579423.76397, 805.0784905510413, 857
0.0636548205443727, 0.000834466156269422, 5.785872735232702e+18, 7.157930491971182e+18, 68831407574.39392, 870.8607689692726, 428
0.08589024677642937, 0.0008961801616056344, 7.88372891602103e+18, 2.7002860819269253e+18, 37261351151.382286, 151.02793601105455, 427
0.06574073882127904, 0.0007367216269500907, 2.2347923733615521e+18, 6.23350058393902e+18, 87572245125.19301, 688.3387721974811, 481
0.09354386707290688, 0.0009498032310015626, 8.640170858698797e+18, 9.798324195813827e+18, 81944167168.9503, 196.18913730333645, 533
0.09132824565142379, 0.000768165777442059, 4.3445171252307236e+18, 3.6007753150844416e+18, 10209031327.21339, 442.68228414124326, 275
0.0894087047837841, 0.0008589357095496696, 8.181954965390217e+18, 3.082015627680434e+18, 15884065887.497417, 111.24851408576276, 958
0.07845205761077767, 0.000782700452755247, 5.569934808666608e+18, 7.107290245100958e+18, 99851672634.28592, 707.5532005720621, 1003
0.07662676560026754, 0.0008634379595741848, 9.723519208585798e+18, 3.851220857354607e+18, 21191809506.807827, 230.9680693530114, 966
0.09745125590773834, 0.0005708228214865718, 9.329455000290066e+18, 7.116858768886903e+18, 58001286151.88542, 267.7211062708426, 569
0.05810110225700999, 0.0007306978375820211, 5.233430459626076e+18, 4.733413715662853e+18, 44007502560.926346, 255.9290103110049, 95
0.0997414496340023, 0.0005559787587935687, 2.8693186602942925e+18, 2.9716622507359713e+18, 69107739609.40656, 386.8482220839605, 560
0.08821640309403396, 0.0008706635792489267, 7.456768128699121e+18, 5.020717657805961e+18, 92279500323.31113, 737.7911078059101, 32
0.08565140343434066, 0.0005029620842848029, 3.2867513960058255e+18, 8.679786787379274e+18, 87394491897.30377, 255.344263891007, 733
0.0736315622189682, 0.000709479277013449, 8.706907769106723e+18, 1.8028094702040177e+18, 62740687447.3225, 114.52232076659968, 737
0.05661695637770119, 0.0006068528205133869, 6.849047405676272e+18, 4.4806215272362194e+18, 94539699287.12505, 948.4659076447588, 750
0.08928730981100264, 0.000654814511371978, 6.834865141459833e+18, 2.649714919737857e+18, 55433575246.61947, 413.16194520920817, 943
0.05587699868604382, 0.0006797320134640853, 5.820066361567945e+18, 6.687082636138152e+18, 98345064620.6556, 274.98221782832604, 543
0.07796262511026403, 0.0005714633122540202, 1.2083618626704507e+18, 8.622167181297164e+18, 28494049721.437084, 663.967761177519, 158
0.07285259136926757, 0.0006082717008788075, 3.0109468293056154e+18, 4.981131069610512e+18, 38994514860.67752, 953.2513223511213, 1012
0.08601096863303528, 0.0008715046534835961, 8.142549591628983e+18, 1.9754131853809306e+18, 91401311877.72296, 224.2940080347911, 480
0.09545474860957603, 0.0005747049279097003, 3.067293609282806e+18, 5.612709831536482e+18, 25579995733.887035, 644.9070358600753, 812
0.07626434542155025, 0.0008857750153775173, 3.982744609674354e+18, 1.0758989503156719e+18, 66992400551.869286, 933.2803068421994, 813
0.08125575918753095, 0.0008023864889224025, 5.406322948112901e+18, 8.375448721184402e+18, 47535411290.47401, 913.0482333427265, 870
0.09373692090813612, 0.0007608067454379181, 7.904969618212988e+18, 4.0178390216226534e+18, 14885933962.782793, 470.2417098835943, 526
0.055069543369177534, 0.0008826929255687317, 3.5221650800477706e+18, 7.015787820612523e+18, 29737368865.175823, 698.5474108783948, 765
0.08084683235221468, 0.0005189321527577144, 4.305565916288123e+18, 2.1905797179176975e+18, 35839900330.33215, 492.0015302655991, 547
0.05698533201836664, 0.0005021962680850706, 4.019707107645332e+18, 1.5311665287261046e+18, 10651526141.246937, 938.790170755948, 329
0.09776282241578403, 0.0007996847119921491, 5.91100205712154e+18, 4.656469663153533e+18, 46631439327.992676, 221.07722137158748, 190
0.0695591166519046, 0.0009583290799592785, 5.778611834482836e+18, 3.6106871803101737e+18, 94327357066.43234, 952.3373909702414, 479
0.06420672444333443, 0.0005940370266882073, 4.3351433014562565e+18, 1.2506641874421123e+18, 63151691525.84026, 341.7989197676586, 165
0.08164065316722774, 0.0007819259936446143, 8.760915513915845e+18, 9.291412881318191e+18, 35082337667.93913, 349.0049172582029, 969
0.09730433734838247, 0.0005465539233505615, 2.1513272010346414e+18, 1.0559883495962668e+18, 92484456975.32681, 430.18882012383455, 919
0.0906609922049, 0.0009289160058899991, 2.627283161793286e+18, 6.265955852399717e+18, 72093075721.66103, 911.3913733511191, 705
0.06634786911553602, 0.0005360447984814035, 1.619686748603877e+18, 8.879036916253201e+18, 28384950753.67377, 166.00692462052325, 890
0.08964331680989271, 0.000826258388317396, 5.449790331930348e+18, 2.1177255741501432e+18, 64167141627.00277, 521.4016779710971, 457
0.09438819857741979, 0.0005875924635446172, 6.365909571340036e+18, 2.4647619387993477e+18, 6737615979.343244, 127.2311632525692, 476
0.05158700849613762, 0.0009772207660911276, 2.968985411539884e+18, 6.173424116155088e+18, 89205117342.96426, 743.6359736190333, 25
0.07401774466119948, 0.0009504354675330275, 9.75042989452011e+18, 7.683593949912966e+18, 68096595095.95976, 245.5664124712996, 768
0.08466826303634628, 0.0007742586380357766, 8.326450879849128e+18, 3.072625494030674e+18, 65058522964.53174, 218.82894657665068, 126
0.08106848548426654, 0.0009352782667825147, 8.483480557138796e+18, 7.818121203942431e+18, 36174718539.14551, 941.2987969666127, 701
0.0904691636188363, 0.0009278184644347096, 6.172912322319209e+18, 3.9518715238177894e+18, 56702860985.80662, 631.035259899366, 712
0.0931454684909874, 0.0006824640098926774, 1.6972469966670226e+18, 5.702738179078327e+18, 21944332013.88697, 135.31800932343896, 202
0.096246577446298, 0.0008012041420534959, 4.1191213355160054e+18, 7.336633913871353e+18, 19195158290.341774, 478.87083629802714, 673
0.09150692182622505, 0.0006806525084658466, 3.862429777818795e+18, 7.595335969109069e+18, 72032018657.03735, 488.8443197020458, 795
0.09678791851623347, 0.0006257870690305687, 2.6773192845129677e+18, 5.289775710516105e+18, 61730597087.17319, 623.6288889354995, 331
0.05774400128944339, 0.0005250889867612869, 7.284961252934226e+18, 1.6684168148290033e+18, 30696230683.867294, 494.8985597193084, 708
0.06827864687826785, 0.0007644281650482294, 9.102294068086753e+18, 6.559437623326915e+18, 31782538147.278976, 762.7551873831316, 325
0.06210442348188925, 0.0009338118372366494, 8.177809242223694e+18, 8.565034714968802e+18, 29989471829.186893, 354.20794528995566, 524
0.06176789547450589, 0.0008405197727587022, 4.4865861567000156e+18, 2.470107723732233e+18, 93539455915.46123, 850.4585060612964, 297
0.08569939853828493, 0.0009674437781512664, 3.9467750472855506e+18, 4.422096106365553e+18, 99570903927.245, 979.5614734432114, 538
0.08195984297857867, 0.0009964468050802737, 3.1649801306031555e+18, 2.045279227672503e+18, 10941101791.777483, 417.2306431742436, 810
0.07867966584931524, 0.0008743850489935168, 4.544173086909127e+18, 6.583345129581471e+18, 79240216806.77599, 961.5808777227879, 500
0.07068325288901427, 0.0005277317930862984, 5.591939075056167e+18, 6.298784388382445e+18, 84290360140.22162, 302.47637941466087, 64
0.07963574807375613, 0.0008869538844078256, 2.1955363151316754e+18, 9.66992364341008e+18, 19006450279.058147, 486.2389188251742, 915
0.07407382200074111, 0.0006634215551918092, 6.105826211167454e+18, 3.0609455191850665e+18, 39481498190.06871, 252.38769152209412, 17
0.08253399594608066, 0.0006955659505719588, 1.1279557621914979e+18, 6.804174938287164e+18, 78167123769.71118, 144.27068810479946, 528
0.06643311851233218, 0.0007978262227380582, 5.955498112745338e+18, 2.8654715195790684e+18, 45103939485.95783, 599.4822882911551, 749
0.07825957635210445, 0.0007527465078054404, 5.029214868468838e+18, 4.221231526204247e+18, 94227171963.32845, 375.22179712497694, 254
0.09076815143603732, 0.0008225892439070126, 2.816855063995689e+18, 5.327733871010413e+18, 20666582440.2376, 710.4766479223061, 280
0.09279329566601319, 0.0007174812852720658, 6.330351366011803e+18, 5.630683913116557e+18, 58075569434.49196, 915.4853419477283, 87
0.09444839067545613, 0.0009837081944983187, 3.326260667933276e+18, 8.020384357460891e+18, 7884479759.9575205, 480.8561080696658, 18
0.06913901137971949, 0.0006405903838897232, 5.958618725385472e+18, 4.346805994245451e+18, 82681268972.26445, 638.1276222946302, 806
0.09257614799089438, 0.000870301558060102, 2.554959989329796e+18, 9.675987630324883e+18, 41412315073.25923, 642.1402180405295, 271
0.09023811688338934, 0.0009709914196973082, 8.099315774189401e+18, 3.729060944392294e+18, 35672366351.07727, 362.9174188586386, 360
0.08611258150713219, 0.0008802572571606059, 9.533673829476188e+18, 7.351025891855385e+18, 12612146859.83754, 325.08780360621813, 60
0.05406433926459257, 0.0009987647264400217, 8.532150608439476e+18, 8.955978889668809e+18, 4205730070.319048, 700.9372582135827, 474
0.05450410428227169, 0.0006873355021626065, 9.960505854456248e+18, 5.759502192687183e+18, 42024069894.55801, 551.5794776634816, 199
0.09466177388723472, 0.000696169152187763, 5.100864978554617e+18, 3.4370116258153856e+18, 29895587955.84694, 106.0203408040889, 450
0.08996136271282407, 0.0006365805833701986, 1.7513816389549153e+18, 9.376305959535153e+18, 78959418372.32388, 363.76155909375876, 239
0.06651808684472008, 0.0009036943248350913, 3.807315498412484e+18, 3.715089418294936e+18, 38238895259.147224, 171.30159580047422, 848
0.0815619886907881, 0.0008515653580099208, 4.284519941974594e+18, 2.4422760639940946e+18, 69478430236.02652, 616.0183306331447, 823
0.08432313497235266, 0.0008217940279952709, 6.763259504895567e+18, 9.921234468093911e+18, 57632979646.10232, 329.42970635452974, 492
0.0855873292909098, 0.0009811908467190194, 7.069834295552333e+18, 9.287582455768388e+18, 60325305109.97857, 560.5424602500706, 600
0.05057521821575104, 0.000521049173168691, 2.978260440704706e+18, 4.0994782007490145e+18, 43389925206.48759, 180.39995519294035, 455
0.052523017988707295, 0.0009002059067405148, 3.1530381623818906e+18, 7.562279713503785e+18, 31729780448.28954, 695.970522144626, 946
0.060586886008066505, 0.0005371204371659431, 3.9696572652787876e+18, 4.916203490171527e+18, 81723549058.7546, 539.5944764014038, 960
0.09842966147277118, 0.000976636009011239, 5.715965163048577e+18, 9.301889254996292e+18, 9151775910.874077, 510.386906182879, 401
0.056662883097980864, 0.0009485563277603785, 6.840179216868454e+18, 7.082155394754333e+18, 48545341523.64959, 964.0028911890929, 215
0.0632957593222025, 0.0005843976300405221, 7.653830799588005e+18, 4.205769467639803e+18, 20007452238.928986, 518.4349129285704, 238
0.07990636884368238, 0.0009408021904073044, 3.272312406522167e+18, 3.8438781951681987e+18, 27986332519.889816, 912.1524751099719, 306
0.050748643834175516, 0.0005133249283844104, 2.3908866887986637e+18, 8.402594512330413e+18, 29501827768.534397, 497.0159227701293, 36
0.08677370735578221, 0.0006171088699993916, 2.2824287750647498e+18, 6.458139274272928e+18, 42577341398.45396, 277.5719363501979, 227
0.06557532284300732, 0.0007484241486587354, 7.83118505221057e+18, 4.373000289254652e+18, 33543652866.608498, 324.62091088128057, 853
0.05193851903341466, 0.000925509542489105, 8.804150265468522e+18, 5.860462589799764e+18, 4929545181.044027, 842.3765857709126, 591
0.07686928870657092, 0.0009142838630330837, 8.977104707279386e+18, 5.302395808816478e+18, 20927579238.521088, 606.0631771726155, 944
0.07447753350284066, 0.0007766234971694529, 1.8800444314688046e+18, 7.730488525595809e+18, 55012092507.77277, 356.4224826911854, 21
0.057479942506141496, 0.000760569091411167, 7.898135300586205e+18, 2.680393173689012e+18, 84851137139.03574, 156.21484202095212, 470
0.07526553885109905, 0.0005641853489201299, 9.32280156461065e+18, 7.047073002690713e+18, 5234936147.031647, 880.2218458375323, 656
0.07490302196860178, 0.0005051894405555086, 4.3744643510901407e+18, 8.166843264113947e+18, 8810595247.625904, 643.5054888930453, 827
0.08838488872824701, 0.0006115694597330579, 5.915192721427996e+18, 4.804737445798111e+18, 12260874188.586027, 123.73749257370157, 374
0.09566592284743852, 0.0008446682541543267, 9.177075314422316e+18, 9.896198537486098e+18, 91927495929.81473, 307.329145807922, 418
0.07366699119633872, 0.0007518257343089112, 5.791490531798439e+18, 7.709635205144394e+18, 2591081326.5491896, 352.7794790826667, 112
0.06333529165939146, 0.0005147540993886095, 2.263948376595575e+18, 4.922156956855433e+18, 72540445959.19818, 425.43125463428197, 604
